Packet_Count,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
98770,95,5,0,0,0,0,11,8,12,12,12,11,11,10,11,10,10,10,11,11,11,9,9,9,11,11,11,8,10,12,9,10,0,11,11,12,9,11,11,8,10,10,10,10,9,11,12,11,11,10,12,11,11,11,12,12,12,11,12,0,0,0,0,0
98771,95,5,0,0,0,0,6,6,3,5,6,6,6,7,6,6,5,7,5,5,6,6,6,5,6,6,6,6,5,5,6,5,0,5,5,5,5,5,5,5,5,6,5,5,5,5,6,5,6,6,6,6,6,7,6,6,6,6,7,0,0,0,0,0
98772,95,5,0,0,0,0,22,23,24,27,24,22,23,21,24,22,23,24,23,23,23,23,23,21,23,23,22,23,20,21,23,22,0,23,22,22,20,22,21,21,20,21,20,23,21,21,22,21,24,23,25,24,23,24,24,24,27,26,26,0,0,0,0,0
98773,95,5,0,0,0,0,20,22,21,19,23,20,22,23,23,21,22,22,22,23,21,21,21,19,21,22,21,21,19,21,21,21,0,21,22,21,19,18,21,19,19,20,19,20,19,20,21,21,23,22,22,21,22,23,23,23,25,23,25,0,0,0,0,0
98774,95,5,0,0,0,0,21,21,24,22,22,22,19,23,21,22,22,20,21,21,22,24,21,17,19,21,21,20,16,19,20,19,0,21,18,20,20,19,22,17,19,20,20,19,18,19,21,17,22,23,23,22,23,24,24,22,25,25,23,0,0,0,0,0
98775,95,5,0,0,0,0,8,10,11,9,12,10,11,10,11,10,12,12,12,10,10,11,12,11,10,11,10,10,11,10,11,11,0,11,10,10,10,11,10,10,10,10,9,10,10,10,11,10,13,8,10,12,10,10,10,11,11,11,12,0,0,0,0,0
98776,95,5,0,0,0,0,11,11,10,10,10,10,10,10,11,10,10,11,10,10,10,12,10,10,9,12,10,10,10,9,10,10,0,8,10,9,9,10,9,8,10,9,11,10,9,9,10,9,10,11,10,11,12,11,11,11,13,12,12,0,0,0,0,0
98777,95,5,0,0,0,0,9,9,12,10,11,10,11,10,8,10,11,9,11,10,12,12,8,11,10,10,9,12,10,9,9,8,0,9,10,9,8,9,9,9,12,16,6,14,10,9,9,9,9,11,12,11,11,10,11,10,12,10,12,0,0,0,0,0
98778,95,5,0,0,0,0,11,11,13,13,13,12,12,12,11,12,12,13,13,12,13,11,11,11,13,12,12,12,10,12,11,12,0,10,10,11,11,11,11,10,12,10,12,10,10,12,11,11,11,11,13,11,13,12,12,12,13,12,12,0,0,0,0,0
98779,95,5,0,0,0,0,11,10,12,13,11,11,13,12,11,12,14,13,12,14,12,11,11,11,12,13,11,11,11,12,12,11,0,11,11,11,10,12,11,12,11,11,11,12,12,11,11,11,12,12,12,12,12,11,12,11,14,12,12,0,0,0,0,0
98780,95,5,0,0,0,0,11,8,10,10,10,9,10,10,8,9,9,12,9,11,9,11,10,9,7,9,9,8,10,12,9,10,0,8,8,6,9,8,13,7,11,18,12,10,9,12,10,10,12,9,10,9,11,12,9,9,10,10,12,0,0,0,0,0
98781,95,5,0,0,0,0,59,56,64,70,60,59,64,61,70,65,72,67,68,66,59,79,64,62,65,66,59,60,56,64,77,62,0,74,73,72,58,60,66,68,65,61,59,65,63,62,62,66,62,68,65,60,68,65,64,72,69,63,67,0,0,0,0,0
98782,95,5,0,0,0,0,23,24,24,25,24,26,25,24,26,25,25,26,24,24,23,25,23,22,22,24,22,22,21,24,24,23,0,23,21,23,22,22,23,23,21,22,20,22,21,22,22,23,24,22,23,22,23,22,24,25,26,26,27,0,0,0,0,0
98783,95,5,0,0,0,0,21,25,27,23,26,24,23,25,24,24,26,25,25,24,23,26,22,22,23,22,23,23,20,22,23,22,0,22,22,23,22,20,21,22,21,21,21,23,21,22,22,22,22,23,23,24,24,23,23,25,25,25,25,0,0,0,0,0
98784,95,5,0,0,0,0,8,11,11,9,9,10,11,10,10,13,11,13,11,10,11,10,9,11,10,9,9,9,8,8,7,9,0,10,7,8,8,8,12,7,10,11,4,9,10,8,10,7,8,8,8,8,9,11,9,8,11,12,11,0,0,0,0,0
98785,95,5,0,0,0,0,12,12,10,10,12,10,10,12,9,10,12,11,10,11,10,11,9,10,8,8,11,10,10,10,9,10,0,9,10,9,11,10,9,10,8,8,9,9,7,8,8,10,9,10,9,11,10,10,9,10,11,10,10,0,0,0,0,0
98786,95,5,0,0,0,0,11,9,9,10,10,10,9,9,10,10,10,12,10,12,8,10,12,9,9,9,9,10,9,6,9,10,0,9,8,9,9,7,8,8,9,8,9,8,8,8,8,8,9,8,10,9,9,9,11,10,10,10,12,0,0,0,0,0
98787,95,5,0,0,0,0,11,13,10,11,13,11,10,12,11,10,12,12,11,10,10,11,11,11,9,10,10,10,10,9,9,10,0,11,10,9,10,10,9,10,9,9,10,10,10,9,9,9,10,9,10,10,10,10,10,10,10,10,9,0,0,0,0,0
98788,95,5,0,0,0,0,12,11,10,10,15,13,13,14,12,14,14,13,14,14,14,14,13,14,12,12,12,12,12,12,12,11,0,10,12,12,11,11,9,11,10,11,11,11,9,12,11,11,13,11,12,12,11,13,12,13,14,13,13,0,0,0,0,0
98789,95,5,0,0,0,0,14,13,13,12,13,13,13,12,13,12,13,13,13,13,13,12,13,13,13,11,12,12,11,11,10,11,0,11,11,11,11,10,10,10,10,11,10,11,9,10,10,10,11,10,11,10,11,12,12,10,12,12,11,0,0,0,0,0
98790,95,5,0,0,0,0,15,14,14,15,15,13,14,14,13,14,15,15,14,14,13,14,12,12,15,14,12,13,12,13,12,13,0,12,13,13,10,11,12,12,11,11,10,10,12,11,11,11,11,12,12,11,12,12,13,13,14,14,13,0,0,0,0,0
98791,95,5,0,0,0,0,17,15,14,16,16,16,16,15,15,17,16,16,15,17,16,16,16,13,15,15,14,14,15,14,14,13,0,13,14,13,13,14,12,13,13,12,12,13,12,12,13,13,13,14,13,15,14,13,13,12,14,13,14,0,0,0,0,0
98792,95,5,0,0,0,0,15,14,15,16,16,15,14,15,14,15,16,15,16,14,15,14,15,13,15,15,15,13,13,14,14,13,0,13,13,13,11,13,13,11,13,12,14,13,12,13,12,11,12,13,12,12,13,13,12,13,14,13,13,0,0,0,0,0
98793,95,5,0,0,0,0,17,16,17,18,16,16,16,18,16,18,18,17,17,16,16,17,17,16,16,16,15,15,15,15,14,15,0,15,14,15,14,13,14,12,13,13,13,15,13,13,13,13,15,13,14,13,15,14,15,15,14,14,14,0,0,0,0,0
98794,95,5,0,0,0,0,16,17,16,17,17,15,17,16,17,16,16,18,17,17,16,16,17,14,15,14,15,15,15,15,14,14,0,13,14,14,13,12,13,13,13,13,14,12,12,13,14,13,13,14,12,12,12,12,14,12,12,12,11,0,0,0,0,0
98795,95,5,0,0,0,0,19,16,18,17,15,19,17,17,16,17,17,18,19,17,16,16,17,15,16,16,16,15,14,14,15,14,0,14,14,14,13,14,14,13,13,14,14,14,13,13,13,13,14,12,14,12,13,13,14,14,13,13,14,0,0,0,0,0
98796,95,5,0,0,0,0,16,18,19,18,18,17,15,17,16,18,18,19,18,17,17,17,17,16,16,15,15,15,15,15,15,15,0,14,14,13,15,14,14,14,14,14,14,13,12,13,12,12,13,14,14,13,12,13,13,13,14,13,14,0,0,0,0,0
98797,95,5,0,0,0,0,18,18,17,19,16,18,19,17,18,17,19,19,16,15,17,18,17,17,15,16,15,14,14,15,15,15,0,14,15,13,13,13,13,13,11,11,13,14,12,12,12,12,14,14,13,14,14,14,12,11,12,13,14,0,0,0,0,0
98798,95,5,0,0,0,0,17,18,18,18,17,18,18,17,18,17,18,18,18,18,19,18,17,17,16,15,17,15,16,15,15,15,0,15,14,15,14,14,12,13,12,13,11,12,11,12,13,11,13,13,12,13,12,13,13,15,14,13,13,0,0,0,0,0
98799,95,5,0,0,0,0,21,20,26,22,23,22,20,21,23,21,21,20,20,21,23,20,20,18,19,18,18,17,17,18,18,19,0,17,18,17,16,16,15,15,17,16,15,14,15,16,15,15,14,15,15,15,13,15,15,14,17,15,14,0,0,0,0,0
98800,95,5,0,0,0,0,17,17,19,19,17,18,18,18,18,18,18,19,18,15,17,17,16,15,16,15,17,14,14,15,13,12,0,12,14,14,13,12,13,13,11,12,12,13,11,12,12,12,12,13,12,13,12,12,14,13,14,13,13,0,0,0,0,0
98801,95,5,0,0,0,0,18,19,18,20,18,18,17,16,18,18,18,18,18,17,16,15,16,15,15,16,15,14,14,15,14,14,0,13,13,13,13,13,13,11,12,12,11,11,11,12,13,13,13,13,13,12,12,13,13,14,14,13,14,0,0,0,0,0
98802,95,5,0,0,0,0,23,21,21,22,22,23,20,22,20,20,22,22,19,20,20,21,21,17,18,18,17,16,16,16,18,18,0,15,16,15,14,14,14,14,14,14,13,15,15,14,15,14,15,12,14,14,13,15,16,13,14,14,14,0,0,0,0,0
98803,95,5,0,0,0,0,20,20,22,22,19,22,20,21,20,21,22,21,18,18,19,19,19,16,19,18,17,16,15,14,16,16,0,15,15,16,13,14,13,13,15,13,14,13,13,14,13,12,14,13,13,14,14,13,13,12,14,14,13,0,0,0,0,0
98804,95,5,0,0,0,0,19,19,19,17,20,19,18,20,17,17,17,18,18,16,16,17,17,17,17,16,15,15,13,15,14,15,0,13,13,13,14,12,13,12,13,12,14,14,12,12,14,13,13,12,14,15,14,13,13,13,14,13,13,0,0,0,0,0
98805,95,5,0,0,0,0,18,21,19,21,17,18,20,19,20,18,17,18,18,18,17,18,17,17,17,16,15,16,15,15,14,16,0,14,13,13,14,14,14,12,12,13,14,14,13,12,12,13,14,13,14,14,14,12,14,13,13,13,13,0,0,0,0,0
98806,95,5,0,0,0,0,17,21,24,24,19,21,19,20,19,19,20,18,17,19,17,16,20,16,18,15,15,16,15,15,14,15,0,15,14,14,13,13,14,14,13,13,13,12,13,14,13,12,15,13,13,14,13,13,13,14,14,13,14,0,0,0,0,0
98807,95,5,0,0,0,0,18,19,20,19,16,19,20,19,20,19,19,19,19,18,18,18,17,16,17,16,15,15,14,15,15,15,0,14,13,14,13,13,14,12,13,13,12,13,11,12,12,13,12,11,12,13,13,13,13,12,13,12,12,0,0,0,0,0
98808,95,5,0,0,0,0,19,22,20,19,21,21,19,20,19,17,19,17,18,18,19,18,19,15,16,16,14,15,13,13,15,14,0,14,13,14,13,12,14,13,12,12,12,13,11,13,13,12,13,12,13,13,12,11,11,13,11,12,13,0,0,0,0,0
98809,95,5,0,0,0,0,20,20,22,21,20,20,21,19,19,20,21,20,20,20,19,19,19,15,18,15,16,16,14,17,15,17,0,15,15,13,13,13,13,13,11,13,13,12,13,13,13,13,12,13,14,12,12,12,13,12,13,13,12,0,0,0,0,0
98810,95,5,0,0,0,0,20,18,19,20,17,19,20,17,19,18,18,18,16,17,16,16,17,16,15,15,13,12,14,14,13,13,0,12,12,12,11,12,12,12,12,13,12,13,10,10,10,12,12,11,12,12,12,12,10,11,13,12,13,0,0,0,0,0
98811,95,5,0,0,0,0,23,23,26,23,23,26,25,22,23,23,23,22,22,22,21,22,22,21,19,20,20,18,18,18,16,19,0,17,16,18,15,15,15,15,14,13,15,15,13,15,14,13,15,13,15,15,14,15,16,13,15,14,14,0,0,0,0,0
98812,95,5,0,0,0,0,14,16,16,15,15,16,14,15,14,13,14,14,13,14,14,13,12,12,13,12,12,12,9,10,10,10,0,10,9,10,9,10,9,8,9,10,9,9,9,9,8,9,8,9,10,10,10,9,9,10,10,10,10,0,0,0,0,0
98813,95,5,0,0,0,0,21,23,22,24,21,21,21,20,21,21,19,20,20,20,19,18,18,16,18,16,18,17,14,16,14,16,0,15,13,14,12,13,13,13,13,13,12,13,13,13,13,12,12,13,13,13,13,12,13,12,14,13,13,0,0,0,0,0
98814,95,5,0,0,0,0,25,23,23,25,22,24,22,23,21,21,22,22,21,20,19,21,19,19,19,18,18,17,17,16,17,17,0,16,16,15,13,13,15,13,14,13,13,13,13,14,13,13,14,13,13,14,14,14,13,14,15,15,15,0,0,0,0,0
98815,95,5,0,0,0,0,25,25,25,25,25,24,24,23,23,23,25,22,22,21,21,23,21,20,21,18,18,18,17,18,18,17,0,17,17,16,15,16,16,17,15,15,14,14,14,14,15,15,16,15,15,16,16,15,16,14,16,16,15,0,0,0,0,0
98816,95,5,0,0,0,0,28,26,27,25,28,27,26,26,25,24,24,25,22,21,24,22,22,21,21,20,19,19,18,17,19,17,0,17,17,17,17,16,16,15,15,16,16,17,15,16,16,17,16,16,16,16,16,17,17,16,17,15,16,0,0,0,0,0
98817,95,5,0,0,0,0,23,22,22,24,20,25,22,22,21,20,20,21,21,19,19,19,21,16,17,17,15,15,17,15,15,15,0,15,14,15,13,13,14,12,13,14,12,14,11,13,13,13,15,13,14,16,15,16,14,14,16,14,16,0,0,0,0,0
98818,95,5,0,0,0,0,23,23,24,25,25,25,22,23,22,21,22,23,21,19,20,20,21,18,19,19,17,17,17,16,16,18,0,14,16,16,14,14,15,15,15,13,15,14,13,14,15,15,14,15,15,15,14,14,15,14,15,16,15,0,0,0,0,0
98819,95,5,0,0,0,0,25,25,27,25,24,25,25,23,23,23,23,22,23,22,21,21,20,18,19,18,17,20,17,18,17,17,0,16,17,16,17,16,15,15,15,15,16,15,14,14,16,15,16,15,17,17,16,16,15,17,16,16,15,0,0,0,0,0
98820,95,5,0,0,0,0,25,25,26,24,24,24,24,23,23,20,23,23,22,21,21,20,21,18,19,18,18,18,15,17,17,17,0,15,16,16,14,16,15,16,12,15,14,14,14,15,14,15,16,16,16,15,15,17,15,14,15,15,16,0,0,0,0,0
98821,95,5,0,0,0,0,28,28,26,29,29,29,27,28,26,25,26,26,25,24,24,24,24,21,21,21,20,19,20,20,18,17,0,17,17,17,16,16,16,14,15,15,16,16,15,16,16,17,17,15,17,16,17,17,16,16,16,16,14,0,0,0,0,0
98822,95,5,0,0,0,0,29,28,28,26,27,26,27,25,25,24,26,23,25,25,23,22,21,22,20,20,20,20,19,19,19,16,0,16,17,17,16,15,16,16,16,14,17,16,15,15,15,15,15,17,15,15,14,15,16,16,16,13,16,0,0,0,0,0
98823,95,5,0,0,0,0,26,28,26,28,25,24,26,24,26,23,24,21,24,23,22,21,20,20,21,19,18,18,18,16,18,17,0,17,15,17,14,15,14,13,15,15,15,13,13,15,14,15,15,13,13,14,14,14,14,14,13,14,14,0,0,0,0,0
98824,95,5,0,0,0,0,28,30,33,29,29,29,28,28,27,26,26,27,24,25,25,24,23,23,23,23,20,22,19,20,19,19,0,18,18,17,16,16,16,15,16,15,15,15,15,15,15,13,17,14,16,16,15,15,13,14,14,15,17,0,0,0,0,0
98825,95,5,0,0,0,0,29,30,29,31,28,30,26,28,26,25,29,25,25,25,25,24,23,22,23,19,20,19,18,19,19,19,0,18,17,16,15,17,16,15,15,15,16,16,16,16,16,14,16,14,15,14,14,15,15,15,14,13,13,0,0,0,0,0
98826,95,5,0,0,0,0,31,30,29,30,31,30,28,27,26,27,27,27,26,24,25,21,24,21,22,21,22,20,17,20,20,17,0,17,18,16,17,16,17,17,15,17,16,16,14,16,16,13,16,14,15,15,14,17,17,13,16,15,16,0,0,0,0,0
98827,95,5,0,0,0,0,29,28,25,26,23,29,26,26,27,26,26,26,26,24,23,23,23,21,21,18,19,19,18,19,18,18,0,16,15,17,14,13,14,16,14,15,15,14,13,13,13,12,14,13,14,15,14,13,13,13,13,13,13,0,0,0,0,0
98828,95,5,0,0,0,0,31,28,29,27,27,28,27,26,28,26,25,26,23,25,22,20,22,21,19,20,20,19,18,17,20,15,0,16,15,15,15,13,13,13,13,12,13,14,11,12,11,13,11,11,12,13,12,13,11,13,11,13,11,0,0,0,0,0
98829,95,5,0,0,0,0,29,27,26,28,25,28,26,24,27,24,25,24,23,23,23,20,19,19,19,16,18,17,16,17,18,17,0,16,14,14,15,12,12,13,12,12,7,10,12,9,12,10,10,11,15,10,12,11,13,12,12,12,11,0,0,0,0,0
98830,95,5,0,0,0,0,32,36,29,31,29,31,30,26,30,27,27,23,24,22,22,24,23,20,21,19,19,20,17,20,16,17,0,16,15,15,15,13,15,12,14,12,10,12,11,11,11,13,11,13,13,11,14,13,14,13,13,12,13,0,0,0,0,0
98831,95,5,0,0,0,0,33,35,30,31,30,30,30,27,31,28,30,26,25,24,25,27,23,21,22,18,21,19,16,19,17,17,0,15,14,17,14,13,13,14,13,12,13,14,13,11,12,12,14,10,13,12,13,13,14,10,13,11,13,0,0,0,0,0
98832,95,5,0,0,0,0,10,9,10,11,9,10,8,10,9,7,8,8,8,7,7,7,7,7,6,6,6,7,5,5,5,5,0,5,5,4,5,4,4,4,4,3,4,5,4,4,4,4,5,3,4,4,4,4,5,4,4,3,4,0,0,0,0,0
98833,95,5,0,0,0,0,32,32,33,32,32,31,31,31,29,28,28,25,24,27,24,25,22,20,23,18,18,19,19,14,18,18,0,17,13,14,14,13,16,11,14,13,12,13,12,12,12,9,12,10,13,12,12,10,13,9,10,13,12,0,0,0,0,0
98834,95,5,0,0,0,0,31,33,29,32,30,28,28,24,28,27,29,27,26,25,24,26,26,21,21,18,17,17,16,17,15,17,0,16,15,13,13,12,12,13,11,11,12,11,10,11,11,11,11,9,11,11,12,12,11,9,11,11,11,0,0,0,0,0
98835,95,5,0,0,0,0,26,29,28,26,26,29,27,25,23,24,23,20,19,22,21,17,19,16,18,17,17,16,16,14,15,13,0,13,11,10,12,10,9,10,7,12,8,10,8,9,10,6,9,9,7,9,9,9,8,10,7,10,9,0,0,0,0,0
98836,95,5,0,0,0,0,26,24,30,21,20,26,23,22,20,21,22,20,17,20,18,18,18,13,17,15,15,12,13,10,11,16,0,12,10,11,8,6,8,8,9,9,8,7,7,8,8,8,8,5,8,10,8,7,7,4,10,10,8,0,0,0,0,0
98837,95,5,0,0,0,0,27,26,27,28,27,23,25,26,22,23,22,22,22,20,20,21,16,19,19,17,14,14,12,16,16,13,0,13,12,14,12,9,10,10,10,9,13,7,5,5,13,8,10,9,8,7,8,11,13,8,9,8,9,0,0,0,0,0
98838,95,5,0,0,0,0,36,30,33,33,29,30,27,29,27,23,26,24,26,23,24,24,21,16,16,17,16,16,17,14,12,15,0,16,14,17,14,15,14,12,11,11,11,13,11,14,12,12,12,8,16,14,11,13,13,13,14,14,13,0,0,0,0,0
98839,95,5,0,0,0,0,23,23,21,17,16,14,13,10,12,15,10,12,8,9,10,12,9,4,5,9,2,10,10,9,9,14,0,9,8,12,8,10,12,17,15,16,14,14,17,12,16,20,16,12,13,16,14,16,15,17,15,14,15,0,0,0,0,0
98840,95,5,0,0,0,0,20,19,21,18,19,17,18,17,16,13,16,13,15,14,14,12,12,12,12,13,9,9,11,12,14,12,0,13,10,15,14,13,14,15,16,15,14,17,11,16,18,19,19,16,19,14,18,16,16,16,17,16,11,0,0,0,0,0
98841,95,5,0,0,0,0,22,26,23,24,23,25,21,22,21,18,22,20,16,19,18,17,18,15,17,19,14,13,16,17,16,16,0,18,13,15,15,15,16,17,14,17,13,17,15,16,16,15,18,15,15,16,12,17,17,15,17,13,14,0,0,0,0,0
98842,95,5,0,0,0,0,34,34,34,33,30,31,30,30,30,29,30,28,26,27,26,26,25,24,23,24,21,22,19,19,21,21,0,21,20,20,21,19,21,20,19,18,18,21,17,19,19,21,18,20,19,19,17,19,20,18,19,16,16,0,0,0,0,0
98843,95,5,0,0,0,0,28,29,31,29,25,26,28,25,25,25,26,25,24,23,22,24,23,20,20,20,19,21,18,18,18,18,0,17,18,17,17,17,17,17,16,17,16,18,16,17,16,15,17,16,16,16,16,16,16,15,16,16,15,0,0,0,0,0
98844,95,5,0,0,0,0,28,31,32,38,27,21,30,23,25,12,39,24,17,23,25,24,20,19,24,18,18,21,12,18,18,16,0,16,18,17,11,14,23,18,18,14,17,21,18,10,21,16,21,15,15,14,10,16,16,15,18,18,16,0,0,0,0,0
98845,95,5,0,0,0,0,71,61,58,68,51,26,83,73,34,22,57,49,29,74,57,70,23,32,34,37,31,39,37,36,45,44,0,37,51,41,30,50,45,41,22,33,35,26,25,33,61,52,46,66,65,48,27,27,49,30,37,36,41,0,0,0,0,0
98846,95,5,0,0,0,0,34,33,34,32,30,29,31,29,28,28,24,28,21,22,22,23,23,21,15,18,18,17,14,20,12,18,0,18,20,20,16,19,17,17,21,21,21,20,20,19,22,20,23,19,23,22,18,21,18,20,20,17,20,0,0,0,0,0
98847,95,5,0,0,0,0,22,24,24,20,22,21,22,21,20,21,20,16,15,15,13,14,16,12,7,9,10,10,11,11,17,11,0,12,10,11,10,10,16,14,9,15,12,15,15,13,17,18,11,17,19,18,15,17,11,15,14,12,12,0,0,0,0,0
98848,95,5,0,0,0,0,27,26,28,30,20,17,20,17,18,15,11,18,11,12,8,9,1,7,2,4,3,2,10,2,5,7,0,12,13,15,13,17,22,20,13,16,14,14,10,14,21,13,10,19,18,21,14,18,19,19,15,11,12,0,0,0,0,0
98849,95,5,0,0,0,0,36,31,38,34,34,27,27,26,28,27,26,22,22,22,22,22,17,16,15,17,12,13,13,11,10,11,0,10,8,6,13,11,6,7,8,5,4,2,5,6,5,2,6,7,7,5,12,5,3,13,15,8,10,0,0,0,0,0
98850,95,5,0,0,0,0,16,18,17,17,14,15,16,16,18,15,16,14,14,11,11,12,12,9,9,11,7,8,8,6,7,9,0,8,8,5,6,6,7,6,4,7,6,5,8,5,6,8,4,11,2,7,8,7,8,6,10,10,8,0,0,0,0,0
98851,95,5,0,0,0,0,23,23,20,24,22,22,19,18,20,16,22,15,18,20,16,16,16,14,16,16,13,11,14,12,10,11,0,12,10,13,12,6,8,8,10,12,7,10,8,7,13,14,9,8,10,10,9,13,12,13,10,13,15,0,0,0,0,0
98852,95,5,0,0,0,0,23,24,21,25,22,23,22,21,20,17,19,21,19,17,17,15,16,14,15,14,12,11,11,12,11,10,0,11,8,11,9,9,10,9,8,11,9,10,11,12,10,10,11,11,12,11,11,11,12,10,13,12,14,0,0,0,0,0
98853,95,5,0,0,0,0,25,24,20,17,23,17,21,21,20,18,18,20,17,19,18,19,16,14,16,15,12,11,12,13,13,14,0,10,13,12,11,11,9,8,9,10,9,9,10,12,9,9,12,10,12,11,12,10,12,10,14,13,12,0,0,0,0,0
98854,95,5,0,0,0,0,22,24,24,22,25,22,23,20,21,20,22,19,22,15,17,18,16,16,15,14,15,13,12,15,13,12,0,11,13,11,9,12,11,12,13,12,11,13,7,10,10,10,10,11,11,10,13,12,13,11,14,11,13,0,0,0,0,0
98855,95,5,0,0,0,0,30,31,31,32,29,30,29,26,28,28,28,27,26,26,23,24,23,20,22,19,20,20,19,20,20,17,0,18,17,17,17,14,15,16,15,17,12,14,13,16,15,13,16,15,16,16,14,17,16,17,18,16,18,0,0,0,0,0
98856,95,5,0,0,0,0,32,33,31,31,32,34,31,29,30,28,28,30,28,27,26,26,27,25,23,23,22,21,20,21,20,21,0,18,19,19,18,18,16,17,18,19,15,17,17,18,16,19,17,18,17,18,17,17,20,19,19,18,18,0,0,0,0,0
98857,95,5,0,0,0,0,25,24,24,26,25,25,24,23,22,21,20,23,22,21,21,21,18,17,15,14,17,16,16,19,12,17,0,12,15,14,15,10,11,9,16,13,14,13,10,13,12,14,16,13,14,13,14,14,13,12,10,11,14,0,0,0,0,0
98858,95,5,0,0,0,0,28,28,27,28,27,28,22,26,27,28,24,24,26,23,22,22,20,20,21,17,20,20,18,19,15,16,0,17,17,17,15,13,13,14,14,16,12,14,15,12,15,13,16,14,16,17,14,16,13,14,17,14,19,0,0,0,0,0
98859,95,5,0,0,0,0,24,25,24,25,22,24,26,24,27,22,22,24,23,24,21,23,20,21,22,17,17,15,17,15,17,16,0,16,15,17,11,9,16,18,14,12,13,12,13,18,19,12,12,12,13,13,12,16,10,12,15,14,15,0,0,0,0,0
98860,95,5,0,0,0,0,23,28,25,27,22,26,24,24,25,22,24,21,22,22,20,21,21,19,17,20,17,19,15,19,17,17,0,15,14,14,14,15,14,13,16,12,13,13,13,13,14,15,14,15,16,13,13,15,12,14,15,14,13,0,0,0,0,0
98861,95,5,0,0,0,0,28,25,26,26,24,25,24,25,25,21,23,21,24,20,18,22,18,18,20,15,13,21,13,17,17,18,0,13,17,18,16,14,18,15,14,14,13,14,13,15,14,13,16,16,13,14,12,14,15,16,14,13,10,0,0,0,0,0
98862,95,5,0,0,0,0,27,23,24,29,25,23,25,24,23,23,19,22,22,17,18,20,20,20,17,14,16,16,14,14,16,17,0,18,13,17,12,15,13,20,16,12,14,11,10,17,14,12,12,13,10,8,12,8,12,14,16,11,14,0,0,0,0,0
98863,95,5,0,0,0,0,29,28,26,25,27,24,31,23,25,24,28,26,23,20,18,24,22,14,17,19,12,18,14,11,19,17,0,18,13,14,13,13,14,17,10,20,15,13,12,10,14,13,15,14,13,6,10,8,9,10,31,10,4,0,0,0,0,0
98864,95,5,0,0,0,0,34,34,33,35,30,32,33,29,31,30,28,31,27,26,27,25,26,21,22,22,19,18,17,18,19,16,0,16,15,17,14,13,15,14,13,13,12,15,11,12,12,12,10,13,12,11,12,14,9,11,11,11,9,0,0,0,0,0
98865,95,5,0,0,0,0,23,27,24,26,24,23,23,25,21,20,21,20,19,23,18,18,22,18,15,19,16,16,11,20,13,14,0,17,15,16,11,13,11,12,10,14,9,12,12,11,10,10,13,12,11,12,10,12,13,7,13,11,11,0,0,0,0,0
98866,95,5,0,0,0,0,26,28,22,30,24,26,24,25,25,22,22,26,23,23,22,24,26,19,20,22,21,12,19,20,19,15,0,19,16,16,16,13,16,14,17,19,15,12,14,18,13,15,16,11,15,14,15,13,15,15,12,17,15,0,0,0,0,0
98867,95,5,0,0,0,0,23,20,21,23,20,21,20,22,19,20,20,20,18,20,17,16,20,20,18,19,17,18,13,16,18,14,0,17,15,13,15,13,14,15,14,14,14,13,10,15,14,15,14,13,13,17,13,13,15,12,16,14,15,0,0,0,0,0
98868,95,5,0,0,0,0,20,22,20,21,17,21,17,21,23,18,20,20,19,17,21,17,18,17,18,18,15,16,13,16,16,15,0,18,12,15,12,16,16,13,12,13,14,11,14,11,14,14,15,14,14,14,14,13,13,11,13,13,15,0,0,0,0,0
98869,95,5,0,0,0,0,20,22,21,21,21,19,21,19,20,19,18,20,21,19,18,18,16,16,20,17,18,18,15,18,17,15,0,15,15,16,16,15,14,15,17,15,14,15,13,14,15,15,16,16,15,16,15,14,18,14,16,14,15,0,0,0,0,0
98870,95,5,0,0,0,0,17,17,18,18,18,18,18,18,17,17,19,17,17,17,17,18,17,15,15,15,15,18,14,14,14,16,0,13,13,14,14,15,14,14,14,13,13,13,13,15,12,14,13,13,14,13,12,13,14,13,13,13,15,0,0,0,0,0
98871,95,5,0,0,0,0,18,20,20,19,19,20,19,19,19,18,17,19,19,18,18,17,19,16,16,17,17,16,14,15,16,16,0,17,16,16,14,15,15,14,14,15,14,15,15,14,15,13,16,13,14,15,15,14,16,15,15,13,16,0,0,0,0,0
98872,95,5,0,0,0,0,16,17,16,18,17,17,17,16,17,16,16,16,17,16,16,16,16,15,14,16,14,14,13,14,15,15,0,15,14,13,13,14,13,13,13,13,12,13,13,14,14,14,14,14,13,14,13,14,14,13,14,13,14,0,0,0,0,0
